Date,Open,High,Low,Close,% Change,% Change vs Average,Volume
2018-12-17T18:30:00.000Z,174,177.6,173.1,174.75,0.46,0.42,"1,80,15,933"
2018-12-18T18:30:00.000Z,176.5,176.5,172.5,173.9,-0.49,-0.53,"1,15,40,042"
2018-12-19T18:30:00.000Z,173,177.3,171.75,176.4,1.44,1.4,"1,58,19,006"
2018-12-20T18:30:00.000Z,177,180.5,175.15,176.25,-0.09,-0.13,"2,37,42,481"
2018-12-23T18:30:00.000Z,176.25,177.85,171.5,172.5,-2.13,-2.17,"1,13,74,468"
2018-12-25T18:30:00.000Z,171.45,172.2,167.6,170.9,-0.93,-0.97,"1,20,44,191"
2018-12-26T18:30:00.000Z,172.75,173.4,167.7,168.25,-1.55,-1.59,"1,52,31,581"
2018-12-27T18:30:00.000Z,169.4,172.2,169.15,170.85,1.55,1.5,"86,69,584"
2018-12-30T18:30:00.000Z,172.45,173.9,171.75,172.7,1.08,1.04,"85,11,388"
2018-12-31T18:30:00.000Z,173.5,174.2,171.3,173.45,0.43,0.39,"67,15,543"
2019-01-01T18:30:00.000Z,170.6,171.75,168,168.55,-2.83,-2.87,"1,34,10,104"
2019-01-02T18:30:00.000Z,169,170.15,165.1,166.05,-1.48,-1.52,"93,21,842"
2019-01-03T18:30:00.000Z,169,171.95,168.5,170.95,2.95,2.91,"1,76,50,435"
2019-01-06T18:30:00.000Z,173.2,178.2,173.2,175.35,2.57,2.53,"2,14,38,351"
2019-01-07T18:30:00.000Z,176.1,180.5,176.1,179.95,2.62,2.58,"2,01,28,985"
2019-01-08T18:30:00.000Z,181.5,183.6,180.2,183.05,1.72,1.68,"1,74,68,948"
2019-01-09T18:30:00.000Z,183.65,186.85,183.55,185.75,1.48,1.43,"1,69,61,888"
2019-01-10T18:30:00.000Z,186.55,187.75,179.4,180.3,-2.93,-2.97,"2,59,02,974"
2019-01-13T18:30:00.000Z,180.3,198.3,177.45,182.4,1.16,1.12,"1,89,35,120"
2019-01-14T18:30:00.000Z,183.3,185.8,181.25,185.35,1.62,1.58,"1,35,36,578"
2019-01-15T18:30:00.000Z,186,187.35,184.05,185.45,0.05,0.01,"1,18,74,245"
2019-01-16T18:30:00.000Z,186,187.3,183.4,184.9,-0.3,-0.34,"93,65,756"
2019-01-17T18:30:00.000Z,185.65,185.65,181.3,183.3,-0.87,-0.91,"67,97,621"
2019-01-20T18:30:00.000Z,184.3,184.95,180.65,181.5,-0.98,-1.02,"69,18,258"
2019-01-21T18:30:00.000Z,181.5,181.5,175.95,180.85,-0.36,-0.4,"97,75,717"
2019-01-22T18:30:00.000Z,181.7,182.7,178.55,180.25,-0.33,-0.37,"97,78,926"
2019-01-23T18:30:00.000Z,180,180.3,173.7,175.4,-2.69,-2.73,"1,34,61,254"
2019-01-24T18:30:00.000Z,175.95,178.9,171.95,173.25,-1.23,-1.27,"1,21,36,892"
2019-01-27T18:30:00.000Z,173.3,175.35,169.4,172.3,-0.55,-0.59,"81,67,430"
2019-01-28T18:30:00.000Z,172.35,174.9,170.9,173.6,0.75,0.71,"61,41,180"
2019-01-29T18:30:00.000Z,174.3,176.75,173.3,174.6,0.58,0.54,"77,57,847"
2019-01-30T18:30:00.000Z,175.8,183.9,175.8,181.2,3.78,3.74,"2,22,77,646"
2019-01-31T18:30:00.000Z,182,185.9,179.55,181.65,0.25,0.21,"1,49,31,422"
2019-02-03T18:30:00.000Z,181,183.7,178.2,180.25,-0.77,-0.81,"1,18,54,351"
2019-02-04T18:30:00.000Z,180.7,181.15,174.7,175.8,-2.47,-2.51,"1,20,64,426"
2019-02-05T18:30:00.000Z,176,179.45,171.9,178.5,1.54,1.5,"1,03,34,594"
2019-02-06T18:30:00.000Z,179,185,178.9,182.85,2.44,2.4,"1,61,52,722"
2019-02-07T18:30:00.000Z,164.6,164.6,129,150.7,-17.58,-17.62,"10,22,56,857"
2019-02-10T18:30:00.000Z,150.15,153.25,145.85,152.65,1.29,1.25,"2,61,61,867"
2019-02-11T18:30:00.000Z,152.95,154.4,150.6,151.8,-0.56,-0.6,"1,41,74,912"
